id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-0014923,SIN-004169,Cédula del asegurado,1,0,2021-10-08,0,
DOC-0014924,SIN-009238,Parte policial,1,1,2023-05-30,0,
DOC-0014925,SIN-009238,Fotografías del daño,1,1,2023-05-31,0,
DOC-0014926,SIN-009238,Proforma de reparación,1,0,2023-05-27,0,
DOC-0014927,SIN-009238,Copia matrícula,1,1,2023-05-30,0,
DOC-0014928,SIN-009238,Cédula del asegurado,1,1,2023-05-29,0,
DOC-0014929,SIN-011926,Parte policial,1,1,2024-10-25,0,
DOC-0014930,SIN-011926,Fotografías del daño,1,1,2024-10-30,1,Número de serie del vehículo no legible
DOC-0014931,SIN-011926,Proforma de reparación,1,1,2024-10-28,0,
DOC-0014932,SIN-011926,Copia matrícula,1,1,2024-10-27,0,
DOC-0014933,SIN-011926,Cédula del asegurado,1,1,2024-10-27,0,
DOC-0014934,SIN-012065,Parte policial,1,1,2023-02-22,0,
DOC-0014935,SIN-012065,Fotografías del daño,1,1,2023-02-23,0,
DOC-0014936,SIN-012065,Proforma de reparación,1,1,2023-02-22,0,
DOC-0014937,SIN-012065,Copia matrícula,1,1,2023-02-20,0,
DOC-0014938,SIN-012065,Cédula del asegurado,1,1,2023-02-21,0,
DOC-0014939,SIN-007376,Parte policial,1,1,2022-05-07,0,
DOC-0014940,SIN-007376,Fotografías del daño,1,1,2022-05-11,0,
DOC-0014941,SIN-007376,Proforma de reparación,1,1,2022-05-07,0,
DOC-0014942,SIN-007376,Copia matrícula,1,1,2022-05-11,1,Contradicción entre parte policial y narrativa del asegurado
DOC-0014943,SIN-007376,Cédula del asegurado,1,1,2022-05-10,0,
DOC-0014944,SIN-000531,Parte policial,1,1,2021-04-27,0,
DOC-0014945,SIN-000531,Fotografías del daño,1,1,2021-04-30,0,
DOC-0014946,SIN-000531,Proforma de reparación,1,1,2021-04-27,0,
DOC-0014947,SIN-000531,Copia matrícula,1,1,2021-04-29,0,
DOC-0014948,SIN-000531,Cédula del asegurado,1,1,2021-04-30,0,
DOC-0014949,SIN-003756,Certificado de defunción,0,0,2025-06-07,0,
DOC-0014950,SIN-003756,Informe médico causa muerte,1,0,2025-06-09,1,
DOC-0014951,SIN-003756,Cédula beneficiario,0,0,2025-06-08,0,
DOC-0014952,SIN-003756,Póliza original,0,0,2025-06-09,0,
DOC-0014953,SIN-005077,Historia clínica,1,1,2021-08-29,0,
DOC-0014954,SIN-005077,Facturas médicas,1,1,2021-08-28,0,
DOC-0014955,SIN-005077,Informe médico,1,1,2021-08-24,0,
DOC-0014956,SIN-005077,Recetas prescritas,1,1,2021-08-27,0,
DOC-0014957,SIN-005077,Cédula del asegurado,1,0,2021-08-25,0,
DOC-0014958,SIN-012249,Parte policial,1,0,2022-12-31,0,
DOC-0014959,SIN-012249,Fotografías del daño,1,1,2022-12-30,0,
DOC-0014960,SIN-012249,Proforma de reparación,1,0,2022-12-31,0,
DOC-0014961,SIN-012249,Copia matrícula,1,1,2022-12-30,0,
DOC-0014962,SIN-012249,Cédula del asegurado,1,1,2022-12-26,0,
DOC-0014963,SIN-012229,Parte policial,1,1,2023-04-20,0,
DOC-0014964,SIN-012229,Fotografías del daño,1,1,2023-04-24,0,
DOC-0014965,SIN-012229,Proforma de reparación,1,1,2023-04-23,0,
DOC-0014966,SIN-012229,Copia matrícula,1,1,2023-04-20,0,
DOC-0014967,SIN-012229,Cédula del asegurado,1,0,2023-04-21,0,
DOC-0014968,SIN-003622,Historia clínica,1,1,2025-08-02,0,
DOC-0014969,SIN-003622,Facturas médicas,1,1,2025-07-28,0,
DOC-0014970,SIN-003622,Informe médico,1,1,2025-07-28,0,
DOC-0014971,SIN-003622,Recetas prescritas,1,1,2025-08-02,0,
DOC-0014972,SIN-003622,Cédula del asegurado,1,1,2025-07-31,0,
DOC-0014973,SIN-004719,Parte policial,1,1,2022-03-01,0,
DOC-0014974,SIN-004719,Fotografías del daño,1,1,2022-03-03,0,
DOC-0014975,SIN-004719,Proforma de reparación,1,1,2022-03-04,0,
DOC-0014976,SIN-004719,Copia matrícula,1,1,2022-03-04,1,
DOC-0014977,SIN-004719,Cédula del asegurado,1,1,2022-03-03,0,
DOC-0014978,SIN-010237,Parte policial,1,1,2023-04-12,0,
DOC-0014979,SIN-010237,Fotografías del daño,1,1,2023-04-15,1,Sello de institución ilegible o ausente
DOC-0014980,SIN-010237,Proforma de reparación,1,1,2023-04-16,0,
DOC-0014981,SIN-010237,Copia matrícula,1,0,2023-04-12,0,
DOC-0014982,SIN-010237,Cédula del asegurado,1,1,2023-04-13,0,
DOC-0014983,SIN-008709,Parte policial,1,1,2023-03-05,0,
DOC-0014984,SIN-008709,Fotografías del daño,0,0,2023-03-06,0,
DOC-0014985,SIN-008709,Proforma de reparación,1,1,2023-03-07,0,
DOC-0014986,SIN-008709,Copia matrícula,1,1,2023-03-02,0,
DOC-0014987,SIN-008709,Cédula del asegurado,1,1,2023-03-02,0,
DOC-0014988,SIN-006436,Parte policial,0,0,2020-10-11,0,
DOC-0014989,SIN-006436,Fotografías del daño,0,0,2020-10-08,0,
DOC-0014990,SIN-006436,Proforma de reparación,1,0,2020-10-08,0,
DOC-0014991,SIN-006436,Copia matrícula,1,0,2020-10-07,0,
DOC-0014992,SIN-006436,Cédula del asegurado,1,1,2020-10-09,0,
DOC-0014993,SIN-009039,Parte policial,1,1,2021-09-27,0,
DOC-0014994,SIN-009039,Fotografías del daño,1,1,2021-09-25,0,
DOC-0014995,SIN-009039,Proforma de reparación,1,1,2021-09-25,0,
DOC-0014996,SIN-009039,Copia matrícula,1,1,2021-09-27,0,
DOC-0014997,SIN-009039,Cédula del asegurado,1,1,2021-09-27,0,
DOC-0014998,SIN-004195,Parte policial,1,1,2025-06-06,0,
DOC-0014999,SIN-004195,Fotografías del daño,1,1,2025-06-07,1,
DOC-0015000,SIN-004195,Proforma de reparación,1,1,2025-06-15,1,Contradicción entre parte policial y narrativa del asegurado
DOC-0015001,SIN-004195,Copia matrícula,0,1,2025-06-03,0,
DOC-0015002,SIN-004195,Cédula del asegurado,1,0,2025-06-07,0,
DOC-0015003,SIN-011342,Parte policial,1,1,2021-02-06,0,
DOC-0015004,SIN-011342,Fotografías del daño,1,0,2021-02-07,0,
DOC-0015005,SIN-011342,Proforma de reparación,1,1,2021-02-07,0,
DOC-0015006,SIN-011342,Copia matrícula,1,1,2021-02-05,1,Proforma de taller en lista de observación
DOC-0015007,SIN-011342,Cédula del asegurado,1,1,2021-02-04,0,
DOC-0015008,SIN-005164,Historia clínica,0,0,2024-02-17,0,
DOC-0015009,SIN-005164,Facturas médicas,1,1,2024-02-15,0,
DOC-0015010,SIN-005164,Informe médico,1,1,2024-02-20,0,
DOC-0015011,SIN-005164,Recetas prescritas,1,1,2024-02-19,0,
DOC-0015012,SIN-005164,Cédula del asegurado,1,1,2024-02-15,0,
DOC-0015013,SIN-003520,Parte policial,1,1,2023-05-29,0,
DOC-0015014,SIN-003520,Fotografías del daño,1,1,2023-05-26,0,
DOC-0015015,SIN-003520,Proforma de reparación,1,1,2023-05-28,0,
DOC-0015016,SIN-003520,Copia matrícula,1,1,2023-05-26,0,
DOC-0015017,SIN-003520,Cédula del asegurado,1,1,2023-05-27,1,Fecha de emisión no coincide con fecha del siniestro
DOC-0015018,SIN-000145,Parte policial,1,1,2023-10-12,0,
DOC-0015019,SIN-000145,Fotografías del daño,1,1,2023-10-11,0,
DOC-0015020,SIN-000145,Proforma de reparación,1,1,2023-10-11,0,
DOC-0015021,SIN-000145,Copia matrícula,1,1,2023-10-13,0,
DOC-0015022,SIN-000145,Cédula del asegurado,1,1,2023-10-13,0,
DOC-0015023,SIN-003618,Parte policial,1,1,2024-01-23,0,
DOC-0015024,SIN-003618,Fotografías del daño,1,1,2024-01-23,0,
DOC-0015025,SIN-003618,Proforma de reparación,1,1,2024-01-21,0,
DOC-0015026,SIN-003618,Copia matrícula,1,1,2024-01-23,0,
DOC-0015027,SIN-003618,Cédula del asegurado,1,1,2024-01-23,0,
DOC-0015028,SIN-010250,Certificado de defunción,1,1,2024-05-21,0,
DOC-0015029,SIN-010250,Informe médico causa muerte,1,1,2024-05-17,0,
DOC-0015030,SIN-010250,Cédula beneficiario,0,0,2024-05-17,0,
DOC-0015031,SIN-010250,Póliza original,1,1,2024-05-20,0,
DOC-0015032,SIN-009023,Parte policial,1,0,2021-10-24,0,
DOC-0015033,SIN-009023,Fotografías del daño,1,1,2021-10-22,0,
DOC-0015034,SIN-009023,Proforma de reparación,1,1,2021-10-21,0,
DOC-0015035,SIN-009023,Copia matrícula,1,1,2021-10-26,0,
DOC-0015036,SIN-009023,Cédula del asegurado,1,0,2021-10-24,0,
DOC-0015037,SIN-012005,Certificado de defunción,1,0,2023-07-18,0,
DOC-0015038,SIN-012005,Informe médico causa muerte,1,1,2023-07-17,0,
DOC-0015039,SIN-012005,Cédula beneficiario,1,1,2023-07-21,0,
DOC-0015040,SIN-012005,Póliza original,1,1,2023-07-20,0,
DOC-0015041,SIN-002756,Historia clínica,1,1,2025-12-12,0,
DOC-0015042,SIN-002756,Facturas médicas,1,0,2025-12-11,0,
DOC-0015043,SIN-002756,Informe médico,1,1,2025-12-14,0,
DOC-0015044,SIN-002756,Recetas prescritas,1,1,2025-12-12,0,
DOC-0015045,SIN-002756,Cédula del asegurado,1,0,2025-12-16,0,
DOC-0015046,SIN-002493,Fotografías del daño,1,1,2022-09-21,1,Firma del médico no verificada
DOC-0015047,SIN-002493,Informe de perito,1,0,2022-09-14,0,
DOC-0015048,SIN-002493,Facturas de bienes afectados,0,0,2022-09-14,0,
DOC-0015049,SIN-002493,Parte policial,1,1,2022-09-14,1,Número de serie del vehículo no legible
DOC-0015050,SIN-002493,Cédula del asegurado,1,1,2022-09-15,0,
DOC-0015051,SIN-006671,Parte policial,1,1,2023-05-18,0,
DOC-0015052,SIN-006671,Fotografías del daño,1,1,2023-05-18,0,
DOC-0015053,SIN-006671,Proforma de reparación,1,1,2023-05-21,0,
DOC-0015054,SIN-006671,Copia matrícula,1,1,2023-05-18,0,
DOC-0015055,SIN-006671,Cédula del asegurado,1,1,2023-05-19,0,
DOC-0015056,SIN-006149,Historia clínica,1,1,2021-10-22,0,
DOC-0015057,SIN-006149,Facturas médicas,1,1,2021-10-20,0,
DOC-0015058,SIN-006149,Informe médico,1,0,2021-10-21,0,
DOC-0015059,SIN-006149,Recetas prescritas,1,1,2021-10-18,0,
DOC-0015060,SIN-006149,Cédula del asegurado,1,1,2021-10-18,0,
DOC-0015061,SIN-007602,Parte policial,0,1,2025-02-08,0,
DOC-0015062,SIN-007602,Fotografías del daño,1,1,2025-02-08,0,
DOC-0015063,SIN-007602,Proforma de reparación,1,1,2025-02-07,0,
DOC-0015064,SIN-007602,Copia matrícula,1,1,2025-02-07,0,
DOC-0015065,SIN-007602,Cédula del asegurado,1,1,2025-02-07,0,
DOC-0015066,SIN-011312,Parte policial,1,1,2020-08-21,0,
DOC-0015067,SIN-011312,Fotografías del daño,1,0,2020-08-26,0,
DOC-0015068,SIN-011312,Proforma de reparación,0,0,2020-08-26,0,
DOC-0015069,SIN-011312,Copia matrícula,1,1,2020-08-21,0,
DOC-0015070,SIN-011312,Cédula del asegurado,1,1,2020-08-24,0,
DOC-0015071,SIN-010635,Certificado de defunción,1,1,2022-11-03,0,
DOC-0015072,SIN-010635,Informe médico causa muerte,1,1,2022-11-07,0,
DOC-0015073,SIN-010635,Cédula beneficiario,1,1,2022-11-05,0,
DOC-0015074,SIN-010635,Póliza original,0,0,2022-11-04,0,
DOC-0015075,SIN-005707,Fotografías del daño,1,1,2024-07-24,0,
DOC-0015076,SIN-005707,Informe de perito,1,1,2024-07-24,0,
DOC-0015077,SIN-005707,Facturas de bienes afectados,1,1,2024-07-22,1,Sello de institución ilegible o ausente
DOC-0015078,SIN-005707,Parte policial,1,1,2024-07-21,0,
DOC-0015079,SIN-005707,Cédula del asegurado,1,1,2024-07-22,0,
DOC-0015080,SIN-007937,Certificado de defunción,1,1,2025-07-27,1,Contradicción entre parte policial y narrativa del asegurado
DOC-0015081,SIN-007937,Informe médico causa muerte,1,0,2025-07-29,0,
DOC-0015082,SIN-007937,Cédula beneficiario,0,0,2025-07-31,0,
DOC-0015083,SIN-007937,Póliza original,1,1,2025-07-27,0,
DOC-0015084,SIN-002890,Parte policial,1,1,2023-01-29,0,
DOC-0015085,SIN-002890,Fotografías del daño,1,1,2023-01-29,0,
DOC-0015086,SIN-002890,Proforma de reparación,1,1,2023-02-03,0,
DOC-0015087,SIN-002890,Copia matrícula,1,1,2023-02-02,0,
DOC-0015088,SIN-002890,Cédula del asegurado,1,1,2023-01-30,0,
DOC-0015089,SIN-007101,Historia clínica,1,1,2021-10-13,0,
DOC-0015090,SIN-007101,Facturas médicas,1,1,2021-10-11,0,
DOC-0015091,SIN-007101,Informe médico,1,0,2021-10-11,0,
DOC-0015092,SIN-007101,Recetas prescritas,1,1,2021-10-12,0,
DOC-0015093,SIN-007101,Cédula del asegurado,1,1,2021-10-12,0,
DOC-0015094,SIN-010534,Parte policial,1,1,2023-10-19,0,
DOC-0015095,SIN-010534,Fotografías del daño,1,1,2023-10-20,0,
DOC-0015096,SIN-010534,Proforma de reparación,1,1,2023-10-19,0,
DOC-0015097,SIN-010534,Copia matrícula,1,1,2023-10-17,0,
DOC-0015098,SIN-010534,Cédula del asegurado,1,0,2023-10-18,0,
DOC-0015099,SIN-000789,Parte policial,1,1,2024-08-23,0,
DOC-0015100,SIN-000789,Fotografías del daño,0,1,2024-08-20,0,
DOC-0015101,SIN-000789,Proforma de reparación,1,1,2024-08-21,0,
DOC-0015102,SIN-000789,Copia matrícula,1,1,2024-08-23,0,
DOC-0015103,SIN-000789,Cédula del asegurado,1,1,2024-08-24,0,
DOC-0015104,SIN-003182,Parte policial,1,1,2024-11-24,0,
DOC-0015105,SIN-003182,Fotografías del daño,1,1,2024-11-23,0,
DOC-0015106,SIN-003182,Proforma de reparación,1,1,2024-11-28,0,
DOC-0015107,SIN-003182,Copia matrícula,1,1,2024-11-25,0,
DOC-0015108,SIN-003182,Cédula del asegurado,1,1,2024-11-28,0,
DOC-0015109,SIN-003296,Parte policial,0,0,2021-06-06,0,
DOC-0015110,SIN-003296,Fotografías del daño,1,1,2021-06-09,0,
DOC-0015111,SIN-003296,Proforma de reparación,1,1,2021-06-10,0,
DOC-0015112,SIN-003296,Copia matrícula,1,1,2021-06-06,0,
DOC-0015113,SIN-003296,Cédula del asegurado,1,1,2021-06-06,0,
DOC-0015114,SIN-002677,Historia clínica,0,0,2022-04-22,0,
DOC-0015115,SIN-002677,Facturas médicas,1,1,2022-04-22,0,
DOC-0015116,SIN-002677,Informe médico,1,1,2022-04-24,0,
DOC-0015117,SIN-002677,Recetas prescritas,1,1,2022-04-22,0,
DOC-0015118,SIN-002677,Cédula del asegurado,1,1,2022-04-24,0,
DOC-0015119,SIN-011986,Fotografías del daño,1,1,2022-11-25,0,
DOC-0015120,SIN-011986,Informe de perito,1,1,2022-11-29,0,
DOC-0015121,SIN-011986,Facturas de bienes afectados,1,1,2022-11-29,0,
DOC-0015122,SIN-011986,Parte policial,1,1,2022-11-29,0,
DOC-0015123,SIN-011986,Cédula del asegurado,1,1,2022-11-27,0,
DOC-0015124,SIN-007476,Parte policial,0,0,2024-12-25,0,
DOC-0015125,SIN-007476,Fotografías del daño,1,1,2024-12-27,0,
DOC-0015126,SIN-007476,Proforma de reparación,1,1,2024-12-26,0,
DOC-0015127,SIN-007476,Copia matrícula,0,0,2024-12-29,0,
DOC-0015128,SIN-007476,Cédula del asegurado,1,1,2024-12-24,0,
DOC-0015129,SIN-002031,Certificado de defunción,1,1,2020-09-30,0,
DOC-0015130,SIN-002031,Informe médico causa muerte,1,1,2020-10-02,0,
DOC-0015131,SIN-002031,Cédula beneficiario,1,1,2020-10-02,0,
DOC-0015132,SIN-002031,Póliza original,1,1,2020-09-28,0,
DOC-0015133,SIN-005212,Fotografías del daño,1,0,2024-08-08,0,
DOC-0015134,SIN-005212,Informe de perito,1,0,2024-08-09,0,
DOC-0015135,SIN-005212,Facturas de bienes afectados,0,1,2024-08-13,0,
DOC-0015136,SIN-005212,Parte policial,0,0,2024-08-08,0,
DOC-0015137,SIN-005212,Cédula del asegurado,1,0,2024-08-10,0,
DOC-0015138,SIN-009492,Historia clínica,1,1,2025-09-04,0,
DOC-0015139,SIN-009492,Facturas médicas,1,1,2025-09-03,0,
DOC-0015140,SIN-009492,Informe médico,1,1,2025-09-01,0,
DOC-0015141,SIN-009492,Recetas prescritas,1,1,2025-09-03,0,
DOC-0015142,SIN-009492,Cédula del asegurado,1,1,2025-09-04,1,Fecha de emisión no coincide con fecha del siniestro
DOC-0015143,SIN-011992,Parte policial,1,1,2022-08-24,0,
DOC-0015144,SIN-011992,Fotografías del daño,1,1,2022-08-23,0,
DOC-0015145,SIN-011992,Proforma de reparación,1,1,2022-08-23,0,
DOC-0015146,SIN-011992,Copia matrícula,1,1,2022-08-23,0,
DOC-0015147,SIN-011992,Cédula del asegurado,1,1,2022-08-20,0,
DOC-0015148,SIN-012241,Parte policial,1,0,2021-08-18,0,
DOC-0015149,SIN-012241,Fotografías del daño,0,0,2021-08-19,0,
DOC-0015150,SIN-012241,Proforma de reparación,0,0,2021-08-19,0,
DOC-0015151,SIN-012241,Copia matrícula,0,0,2021-08-19,0,
DOC-0015152,SIN-012241,Cédula del asegurado,1,1,2021-08-22,1,Documento con posibles alteraciones en la fecha
DOC-0015153,SIN-006606,Parte policial,0,0,2025-03-23,0,
DOC-0015154,SIN-006606,Fotografías del daño,0,0,2025-03-22,0,
DOC-0015155,SIN-006606,Proforma de reparación,1,1,2025-03-26,0,
DOC-0015156,SIN-006606,Copia matrícula,1,1,2025-03-24,0,
DOC-0015157,SIN-006606,Cédula del asegurado,1,1,2025-03-25,0,
DOC-0015158,SIN-009267,Parte policial,1,0,2026-01-07,0,
DOC-0015159,SIN-009267,Fotografías del daño,1,0,2026-01-06,0,
DOC-0015160,SIN-009267,Proforma de reparación,1,0,2026-01-05,0,
DOC-0015161,SIN-009267,Copia matrícula,1,1,2026-01-08,0,
DOC-0015162,SIN-009267,Cédula del asegurado,1,1,2026-01-07,0,
DOC-0015163,SIN-000432,Parte policial,1,1,2023-12-16,0,
DOC-0015164,SIN-000432,Fotografías del daño,1,1,2023-12-16,1,
DOC-0015165,SIN-000432,Proforma de reparación,0,0,2023-12-20,0,
DOC-0015166,SIN-000432,Copia matrícula,1,1,2023-12-19,0,
DOC-0015167,SIN-000432,Cédula del asegurado,1,1,2023-12-16,0,
DOC-0015168,SIN-009045,Parte policial,1,1,2024-12-17,0,
DOC-0015169,SIN-009045,Fotografías del daño,1,1,2024-12-19,0,
DOC-0015170,SIN-009045,Proforma de reparación,1,1,2024-12-19,0,
DOC-0015171,SIN-009045,Copia matrícula,1,1,2024-12-20,0,
DOC-0015172,SIN-009045,Cédula del asegurado,1,1,2024-12-16,0,
DOC-0015173,SIN-001781,Parte policial,1,1,2024-03-27,0,
DOC-0015174,SIN-001781,Fotografías del daño,1,1,2024-03-29,0,
DOC-0015175,SIN-001781,Proforma de reparación,1,1,2024-03-25,0,
DOC-0015176,SIN-001781,Copia matrícula,1,1,2024-03-28,0,
DOC-0015177,SIN-001781,Cédula del asegurado,0,0,2024-03-24,0,
DOC-0015178,SIN-010171,Fotografías del daño,1,1,2021-08-11,0,
DOC-0015179,SIN-010171,Informe de perito,1,1,2021-08-15,0,
DOC-0015180,SIN-010171,Facturas de bienes afectados,1,1,2021-08-14,0,
DOC-0015181,SIN-010171,Parte policial,1,1,2021-08-14,0,
DOC-0015182,SIN-010171,Cédula del asegurado,1,0,2021-08-15,0,
DOC-0015183,SIN-007661,Parte policial,1,1,2025-09-09,0,
DOC-0015184,SIN-007661,Fotografías del daño,1,0,2025-09-09,0,
DOC-0015185,SIN-007661,Proforma de reparación,0,1,2025-09-09,0,
DOC-0015186,SIN-007661,Copia matrícula,1,1,2025-09-10,0,
DOC-0015187,SIN-007661,Cédula del asegurado,1,1,2025-09-14,0,
DOC-0015188,SIN-010110,Historia clínica,1,1,2024-03-04,0,
DOC-0015189,SIN-010110,Facturas médicas,1,1,2024-03-04,0,
DOC-0015190,SIN-010110,Informe médico,1,1,2024-03-03,0,
DOC-0015191,SIN-010110,Recetas prescritas,1,1,2024-03-05,0,
DOC-0015192,SIN-010110,Cédula del asegurado,1,1,2024-03-08,0,
DOC-0015193,SIN-009970,Parte policial,1,1,2024-03-14,0,
DOC-0015194,SIN-009970,Fotografías del daño,1,1,2024-03-12,0,
DOC-0015195,SIN-009970,Proforma de reparación,1,1,2024-03-11,0,
DOC-0015196,SIN-009970,Copia matrícula,1,1,2024-03-11,1,
DOC-0015197,SIN-009970,Cédula del asegurado,1,1,2024-03-10,0,
DOC-0015198,SIN-000350,Certificado de defunción,0,0,2021-07-14,0,
DOC-0015199,SIN-000350,Informe médico causa muerte,1,1,2021-07-18,0,
DOC-0015200,SIN-000350,Cédula beneficiario,0,0,2021-07-15,0,
DOC-0015201,SIN-000350,Póliza original,0,0,2021-07-14,0,
DOC-0015202,SIN-004032,Informe técnico,1,0,2022-08-13,0,
DOC-0015203,SIN-004032,Fotografías del daño,1,1,2022-08-10,0,
DOC-0015204,SIN-004032,Facturas,1,1,2022-08-14,0,
DOC-0015205,SIN-004032,Parte policial,0,0,2022-08-14,0,
DOC-0015206,SIN-004032,Cédula del asegurado,1,1,2022-08-10,0,
DOC-0015207,SIN-002910,Informe técnico,1,0,2023-09-05,1,
DOC-0015208,SIN-002910,Fotografías del daño,1,1,2023-09-03,1,Monto en factura difiere del reclamado
DOC-0015209,SIN-002910,Facturas,1,1,2023-09-03,0,
DOC-0015210,SIN-002910,Parte policial,0,0,2023-09-07,0,
DOC-0015211,SIN-002910,Cédula del asegurado,1,1,2023-09-06,0,
DOC-0015212,SIN-007269,Parte policial,1,1,2024-01-02,0,
DOC-0015213,SIN-007269,Fotografías del daño,1,1,2024-01-03,1,Documento con posibles alteraciones en la fecha
DOC-0015214,SIN-007269,Proforma de reparación,1,1,2024-01-02,0,
DOC-0015215,SIN-007269,Copia matrícula,1,1,2024-01-02,0,
DOC-0015216,SIN-007269,Cédula del asegurado,1,1,2024-01-06,0,
DOC-0015217,SIN-000043,Parte policial,1,1,2022-11-08,0,
DOC-0015218,SIN-000043,Fotografías del daño,1,1,2022-11-07,0,
DOC-0015219,SIN-000043,Proforma de reparación,1,1,2022-11-07,0,
DOC-0015220,SIN-000043,Copia matrícula,1,1,2022-11-11,0,
DOC-0015221,SIN-000043,Cédula del asegurado,1,1,2022-11-08,0,
DOC-0015222,SIN-008909,Parte policial,1,0,2024-12-20,0,
DOC-0015223,SIN-008909,Fotografías del daño,0,0,2024-12-16,0,
DOC-0015224,SIN-008909,Proforma de reparación,1,1,2024-12-16,1,Documento emitido con fecha posterior al siniestro
DOC-0015225,SIN-008909,Copia matrícula,0,1,2024-12-15,0,
DOC-0015226,SIN-008909,Cédula del asegurado,1,1,2024-12-18,0,
DOC-0015227,SIN-000982,Parte policial,1,1,2021-01-21,0,
DOC-0015228,SIN-000982,Fotografías del daño,1,1,2021-01-20,0,
DOC-0015229,SIN-000982,Proforma de reparación,1,1,2021-01-23,0,
DOC-0015230,SIN-000982,Copia matrícula,1,1,2021-01-21,0,
DOC-0015231,SIN-000982,Cédula del asegurado,1,1,2021-01-21,0,
DOC-0015232,SIN-002313,Informe técnico,1,1,2021-08-30,1,Número de placa no coincide con póliza
DOC-0015233,SIN-002313,Fotografías del daño,1,0,2021-09-03,0,
DOC-0015234,SIN-002313,Facturas,1,1,2021-09-04,0,
DOC-0015235,SIN-002313,Parte policial,1,1,2021-08-30,0,
DOC-0015236,SIN-002313,Cédula del asegurado,0,0,2021-08-30,0,
DOC-0015237,SIN-007810,Certificado de defunción,1,1,2023-03-19,0,
DOC-0015238,SIN-007810,Informe médico causa muerte,1,1,2023-03-20,0,
DOC-0015239,SIN-007810,Cédula beneficiario,1,1,2023-03-19,0,
DOC-0015240,SIN-007810,Póliza original,0,1,2023-03-18,0,
DOC-0015241,SIN-003644,Parte policial,1,1,2024-10-21,0,
DOC-0015242,SIN-003644,Fotografías del daño,1,1,2024-10-21,0,
DOC-0015243,SIN-003644,Proforma de reparación,1,1,2024-10-22,0,
DOC-0015244,SIN-003644,Copia matrícula,1,1,2024-10-20,0,
DOC-0015245,SIN-003644,Cédula del asegurado,1,1,2024-10-21,0,
DOC-0015246,SIN-007681,Parte policial,1,1,2025-04-03,0,
DOC-0015247,SIN-007681,Fotografías del daño,1,1,2025-04-05,1,
DOC-0015248,SIN-007681,Proforma de reparación,1,1,2025-04-03,0,
DOC-0015249,SIN-007681,Copia matrícula,1,1,2025-04-02,1,Monto en factura difiere del reclamado
DOC-0015250,SIN-007681,Cédula del asegurado,1,1,2025-04-06,0,
DOC-0015251,SIN-005169,Parte policial,1,1,2024-01-31,0,
DOC-0015252,SIN-005169,Fotografías del daño,1,1,2024-02-01,0,
DOC-0015253,SIN-005169,Proforma de reparación,1,1,2024-02-02,0,
DOC-0015254,SIN-005169,Copia matrícula,1,0,2024-01-31,0,
DOC-0015255,SIN-005169,Cédula del asegurado,1,1,2024-02-03,0,
DOC-0015256,SIN-003972,Parte policial,1,1,2024-08-17,0,
DOC-0015257,SIN-003972,Fotografías del daño,1,1,2024-08-16,0,
DOC-0015258,SIN-003972,Proforma de reparación,1,1,2024-08-13,1,
DOC-0015259,SIN-003972,Copia matrícula,1,0,2024-08-16,0,
DOC-0015260,SIN-003972,Cédula del asegurado,1,1,2024-08-15,0,
DOC-0015261,SIN-012002,Parte policial,1,1,2025-05-05,0,
DOC-0015262,SIN-012002,Fotografías del daño,1,1,2025-05-08,0,
DOC-0015263,SIN-012002,Proforma de reparación,1,1,2025-05-04,0,
DOC-0015264,SIN-012002,Copia matrícula,1,1,2025-05-06,0,
DOC-0015265,SIN-012002,Cédula del asegurado,1,1,2025-05-08,0,
DOC-0015266,SIN-005523,Certificado de defunción,1,1,2025-03-04,0,
DOC-0015267,SIN-005523,Informe médico causa muerte,1,1,2025-03-04,0,
DOC-0015268,SIN-005523,Cédula beneficiario,1,1,2025-03-04,0,
DOC-0015269,SIN-005523,Póliza original,1,1,2025-03-02,0,
