id_poliza,id_asegurado,ramo,fecha_inicio,fecha_fin,prima,suma_asegurada,deducible,canal_venta,ciudad,estado_poliza,duracion_meses
POL-002100,AS-02381,Hogar,2021-08-12,2022-08-07,240.6964402260854,45974.37744787383,1131.1883612138201,Bancaseguros,Manta,Vencida,12
POL-002101,AS-05498,Vida,2024-03-26,2025-03-21,2822.4383655073975,128998.53329374397,0.0,Agente,Cuenca,Vencida,12
POL-002102,AS-03229,Vehículos,2021-12-03,2022-11-28,2318.7869595019056,15984.484835792055,226.67299795926215,Corredor,Manta,Vencida,12
POL-002103,AS-00958,Vehículos,2021-06-26,2022-06-21,2231.3338026947417,72151.00308458497,800.3879833087074,Agente,Riobamba,Vencida,12
POL-002104,AS-04210,Vehículos,2021-07-23,2022-07-18,524.248789610037,13181.381688143474,692.8412185763407,Agente,Quito,Vencida,12
POL-002105,AS-04767,Vehículos,2022-10-31,2023-10-26,563.5370038075341,29929.477291597268,1213.0833408014691,Agente,Guayaquil,Vencida,12
POL-002106,AS-01905,Vehículos,2021-02-23,2023-02-13,2061.7892388919295,7649.285568757279,1006.216159476547,Agente,Guayaquil,Vencida,24
POL-002107,AS-05153,Vehículos,2022-10-13,2023-10-08,1653.414163622269,55812.66388867506,555.2268954415517,Corredor,Quito,Vencida,12
POL-002108,AS-05444,Vehículos,2024-10-30,2025-10-25,955.3408430404492,64030.70941186871,1043.4518721721429,Digital,Guayaquil,Vigente,12
POL-002109,AS-01660,Vehículos,2021-08-10,2022-02-06,1001.8732967208663,15062.755574115512,961.4133956759417,Agente,Quito,Vencida,6
POL-002110,AS-05898,Vehículos,2020-08-02,2021-07-28,1140.1803924360968,80632.53917975638,1083.6186139663187,Digital,Guayaquil,Vencida,12
POL-002111,AS-00858,Vehículos,2020-10-26,2021-10-21,2283.6735307738422,57449.543919786636,945.5816939251371,Digital,Cuenca,Vencida,12
POL-002112,AS-01227,Vida,2020-12-25,2021-12-20,647.3277418890489,205271.36752012372,0.0,Corredor,Tulcán,Vencida,12
POL-002113,AS-01123,Vehículos,2023-07-04,2024-06-28,1490.2527703420135,33366.86572506865,1209.369000794315,Agente,Ambato,Vencida,12
POL-002114,AS-05378,Vida,2021-03-04,2021-08-31,2302.677363953367,24682.071619423634,69.84717281164106,Agente,Quito,Vencida,6
POL-002115,AS-03956,Hogar,2024-06-05,2025-05-31,853.5886259357654,72920.08457849064,813.354249038516,Agente,Manta,Vencida,12
POL-002116,AS-00923,Salud,2024-11-09,2025-11-04,2013.131189481737,87901.04954609787,140.13198877061782,Agente,Esmeraldas,Vigente,12
POL-002117,AS-02665,Vehículos,2024-09-25,2025-09-20,1041.2212426584485,24907.477335573374,1224.9675793516042,Agente,Latacunga,Vigente,12
POL-002118,AS-03730,Salud,2021-05-09,2022-05-04,3369.644838930035,13082.552565792119,163.21879910511876,Corredor,Loja,Vencida,12
POL-002119,AS-00506,Hogar,2021-01-10,2022-01-05,899.6004877095793,52486.1806327414,1904.3013830352274,Agente,Machala,Vencida,12
POL-002120,AS-05310,Vehículos,2023-05-21,2024-05-15,1107.6483961125675,35645.1057863351,273.70387418432415,Agente,Riobamba,Vencida,12
POL-002121,AS-04831,Vehículos,2023-12-05,2024-11-29,1474.5707938187568,5595.762765634554,291.82912714878125,Agente,Guayaquil,Vencida,12
POL-002122,AS-03054,Vida,2025-03-09,2025-09-05,2593.7627305975143,150387.22686069465,0.0,Corredor,Guayaquil,Vigente,6
POL-002123,AS-05799,Vehículos,2024-10-30,2025-10-25,1374.4451073686407,37557.024277245735,212.92024984885276,Agente,Guayaquil,Vigente,12
POL-002124,AS-02528,Vida,2024-07-03,2025-06-28,1915.6246047895331,167814.19325213623,40.05642919559767,Corredor,Machala,Vigente,12
POL-002125,AS-05901,Vehículos,2022-06-26,2022-12-23,393.83189287866657,38645.31606306849,605.9352950303665,Agente,Quito,Vencida,6
POL-002126,AS-04045,Vehículos,2020-06-15,2020-12-12,958.5231067229237,77451.01621361845,1478.8115364418877,Agente,Latacunga,Vencida,6
POL-002127,AS-03843,Vehículos,2024-03-26,2025-03-21,333.60773122302015,48056.96799314357,417.6804024369237,Agente,Guayaquil,Vencida,12
POL-002128,AS-01007,Salud,2022-12-05,2023-11-30,2773.3028116296728,50191.74334639433,196.0165087795922,Agente,Quito,Vencida,12
POL-002129,AS-05308,Vehículos,2020-12-23,2021-12-18,767.2977239239436,35368.902040148976,1276.591381689477,Bancaseguros,Quito,Vencida,12
POL-002130,AS-02585,Vehículos,2023-02-16,2024-02-11,1306.2608918201595,15610.831468521654,702.8584646190794,Agente,Manta,Vencida,12
POL-002131,AS-00984,Vida,2025-02-26,2026-02-21,561.7617249190548,68541.29529327068,0.0,Corredor,Guayaquil,Vigente,12
POL-002132,AS-00076,Vehículos,2025-03-12,2026-03-07,1963.1336192618014,62623.32582309175,251.23085041746018,Bancaseguros,Quito,Vigente,12
POL-002133,AS-03390,Salud,2025-03-23,2026-03-18,3252.543949699603,32779.06321535933,406.27001249191994,Agente,Riobamba,Vigente,12
POL-002134,AS-03193,Salud,2021-05-30,2022-05-25,3620.9984440689527,66248.38727581705,342.6225972979863,Digital,Manta,Vencida,12
POL-002135,AS-04345,Salud,2024-05-15,2025-05-10,730.6430489397478,62899.78782030832,508.79643391968165,Digital,Machala,Vencida,12
POL-002136,AS-05354,Vehículos,2023-02-14,2024-02-09,1965.2910030431121,44051.5539493523,767.6557046970594,Digital,Machala,Vencida,12
POL-002137,AS-00481,Vehículos,2024-08-29,2025-08-24,2100.7042884237635,32461.28321853552,888.140566035327,Corredor,Riobamba,Vigente,12
POL-002138,AS-04410,Vehículos,2024-02-15,2024-08-13,1472.7677822539388,72237.09962495319,834.2640819727119,Agente,Quito,Vencida,6
POL-002139,AS-01143,Vehículos,2022-11-20,2023-11-15,659.098309771665,62113.247547147614,1407.0931221057426,Digital,Cuenca,Vencida,12
POL-002140,AS-05158,Salud,2021-11-29,2023-11-19,1961.3195998375206,10879.323637535033,678.0598649444647,Corredor,Manta,Vencida,24
POL-002141,AS-04923,Vehículos,2021-08-19,2023-08-09,612.0509034336313,20962.69541732401,336.7956153295322,Agente,Quito,Vencida,24
POL-002142,AS-03278,Hogar,2023-01-12,2024-01-07,272.0905461141861,32342.00504254088,1404.4327331307973,Digital,Ambato,Vencida,12
POL-002143,AS-04290,Vehículos,2020-11-08,2022-10-29,488.305821656918,32099.949509415306,1201.5559303303742,Bancaseguros,Quito,Vencida,24
POL-002144,AS-01890,Salud,2022-01-21,2024-01-11,2151.0921008799605,22620.349943501253,178.1573951640029,Corredor,Santo Domingo,Vencida,24
POL-002145,AS-02860,Generales,2021-10-29,2022-10-24,3109.3180299251885,153017.2083566977,3606.1594858694525,Digital,Guayaquil,Vencida,12
POL-002146,AS-04940,Generales,2023-08-19,2025-08-08,3124.5939091775845,91727.53234102571,1048.3243065262518,Bancaseguros,Guayaquil,Vigente,24
POL-002147,AS-02782,Hogar,2024-01-11,2025-01-05,866.9746040821973,59088.96467302746,1190.4496375164213,Corredor,Quito,Vencida,12
POL-002148,AS-02146,Vehículos,2023-11-18,2024-11-12,1426.5611221375896,36245.067712211865,686.2551720584779,Agente,Cuenca,Vencida,12
POL-002149,AS-02992,Vida,2022-03-06,2023-03-01,618.1222359938297,120610.10275099821,63.881667490390456,Agente,Guayaquil,Vencida,12
POL-002150,AS-04977,Hogar,2020-10-02,2021-09-27,888.0658116939836,96946.41639065341,1345.3666033067946,Corredor,Guayaquil,Vencida,12
POL-002151,AS-02014,Hogar,2023-02-19,2024-02-14,943.7978355865956,120023.08430159048,1874.3129840278082,Agente,Quito,Vencida,12
POL-002152,AS-01061,Salud,2024-01-19,2025-01-13,3276.838899320506,32425.40788274452,679.036634999656,Agente,Riobamba,Vencida,12
POL-002153,AS-04301,Vehículos,2022-03-29,2022-09-25,1714.909053041479,18026.624065644286,528.5407914061943,Agente,Quito,Vencida,6
POL-002154,AS-04965,Salud,2023-03-22,2024-03-16,1824.5462225840508,76728.25200655029,429.7766859432058,Corredor,Cuenca,Vencida,12
POL-002155,AS-00612,Vida,2023-09-11,2024-09-05,1933.9509962341897,179672.6490553009,0.0,Corredor,Guayaquil,Vencida,12
POL-002156,AS-01441,Vida,2023-03-09,2024-03-03,1765.5393375101323,154403.86923815444,0.0,Agente,Cuenca,Vencida,12
POL-002157,AS-00863,Vehículos,2024-06-26,2025-06-21,434.1693428799034,5677.8954422130755,931.6013382069722,Agente,Loja,Vigente,12
POL-002158,AS-02082,Vehículos,2021-01-27,2022-01-22,821.6861889981691,51297.229099501594,620.8938945335835,Bancaseguros,Ambato,Vencida,12
POL-002159,AS-02724,Vehículos,2020-12-20,2022-12-10,838.9330392209461,45776.55471631862,938.800232079803,Bancaseguros,Quito,Vencida,24
POL-002160,AS-04509,Salud,2023-11-20,2024-11-14,1997.837532663389,24479.384937818446,787.1743852137196,Digital,Machala,Vencida,12
POL-002161,AS-03941,Salud,2020-08-30,2021-02-26,770.2653002450863,35333.93381356821,337.4694849087748,Agente,Guayaquil,Vencida,6
POL-002162,AS-03761,Salud,2023-05-01,2024-04-25,2883.1225269534957,98341.72825555071,519.6169304576714,Digital,Guayaquil,Vencida,12
POL-002163,AS-02108,Vida,2024-01-12,2025-01-06,978.4723660536199,150818.854542842,0.0,Agente,Quito,Vencida,12
POL-002164,AS-05055,Vehículos,2023-11-28,2024-05-26,1064.0682617049292,43195.61219454823,611.6849352899519,Bancaseguros,Guayaquil,Vencida,6
POL-002165,AS-02861,Vida,2023-10-10,2024-10-04,2537.051524194351,101092.09249926952,0.0,Bancaseguros,Loja,Vencida,12
POL-002166,AS-05872,Salud,2020-06-10,2021-06-05,1193.248792308139,36565.23348505009,160.61123716311144,Agente,Quito,Vencida,12
POL-002167,AS-03841,Vehículos,2022-08-15,2023-08-10,2180.3375315749918,78263.60409954152,253.1898658266307,Agente,Riobamba,Vencida,12
POL-002168,AS-00768,Vida,2022-04-09,2023-04-04,1911.0429599825595,118821.19630415278,23.047932092865103,Corredor,Manta,Vencida,12
POL-002169,AS-04094,Vida,2022-03-31,2023-03-26,769.0942872821473,66739.38951658412,82.31416917919886,Digital,Latacunga,Vencida,12
POL-002170,AS-01953,Vehículos,2024-01-25,2025-01-19,2197.4933650226776,50895.33726161647,1339.8451518711097,Digital,Ambato,Vencida,12
POL-002171,AS-04152,Hogar,2022-04-26,2023-04-21,1052.1265603183865,116988.06273187978,1512.0249865897945,Corredor,Ibarra,Vencida,12
POL-002172,AS-00418,Salud,2022-06-30,2023-06-25,1888.750032836248,39151.931940246504,751.7181536327861,Corredor,Loja,Vencida,12
POL-002173,AS-01067,Salud,2025-01-22,2026-01-17,960.5882423899311,66485.26069970432,562.6331005763448,Bancaseguros,Quito,Vigente,12
POL-002174,AS-05144,Vehículos,2023-04-24,2024-04-18,848.4595426266449,75454.37141817556,1423.6105462622543,Corredor,Guayaquil,Vencida,12
POL-002175,AS-01376,Vehículos,2024-12-27,2025-12-22,766.1630746500857,48714.72484700771,1164.1346472225262,Agente,Quito,Vigente,12
POL-002176,AS-05030,Vehículos,2021-05-11,2022-05-06,1904.9576402815137,12425.402076630127,933.8623509543495,Agente,Guayaquil,Vencida,12
POL-002177,AS-01674,Salud,2025-03-13,2025-09-09,2409.396405447534,68459.04951868053,416.3706609208987,Agente,Guayaquil,Vigente,6
POL-002178,AS-03890,Salud,2023-09-10,2024-09-04,3764.1816239662376,101524.30491130476,603.828337118336,Corredor,Manta,Vencida,12
POL-002179,AS-04201,Hogar,2022-12-01,2023-11-26,932.4244283066348,21166.92954515885,1687.8645274842747,Digital,Guayaquil,Vencida,12
POL-002180,AS-03102,Vehículos,2022-12-17,2023-12-12,2204.1391354752523,43152.99232665041,843.7646465760919,Digital,Cuenca,Vencida,12
POL-002181,AS-01825,Vehículos,2021-01-11,2023-01-01,992.1323700295376,20637.107235401025,1183.1163000270392,Corredor,Guayaquil,Vencida,24
POL-002182,AS-01291,Vehículos,2023-04-07,2025-03-27,852.2806218269669,35570.17067992467,758.131054852684,Agente,Cuenca,Vencida,24
POL-002183,AS-00198,Salud,2023-09-18,2024-09-12,777.1763911788915,46693.88177319655,308.70529425011654,Digital,Ambato,Vencida,12
POL-002184,AS-01816,Vehículos,2021-07-20,2022-07-15,1320.9382135531455,70452.32290999292,326.7088305330851,Agente,Quito,Vencida,12
POL-002185,AS-03951,Vehículos,2022-08-27,2023-08-22,1624.6706982596752,39780.74018087913,708.0100013845932,Digital,Ambato,Vencida,12
POL-002186,AS-05628,Salud,2024-05-05,2025-04-30,1674.3967377453998,107126.90599894055,133.50675825275226,Agente,Machala,Vencida,12
POL-002187,AS-05236,Hogar,2020-11-12,2021-11-07,810.0919405602255,53629.19379642161,443.0578216328581,Digital,Quito,Vencida,12
POL-002188,AS-04607,Generales,2022-06-10,2023-06-05,4853.3181928864415,237801.13249290772,2738.760532757253,Agente,Quito,Vencida,12
POL-002189,AS-04738,Vehículos,2023-04-30,2024-04-24,1249.5829583861405,64367.4484939795,193.14877926914437,Agente,Quito,Vencida,12
POL-002190,AS-04027,Vehículos,2023-11-11,2024-11-05,2240.0654785809593,56253.57035092815,786.2052516577411,Bancaseguros,Guayaquil,Vencida,12
POL-002191,AS-01563,Vehículos,2023-12-05,2024-11-29,739.1849429091817,60424.360366710906,808.5808781306828,Agente,Quito,Vencida,12
POL-002192,AS-05453,Vehículos,2021-02-11,2022-02-06,1505.0337239356588,39274.593098168756,639.0564814817662,Corredor,Manta,Vencida,12
POL-002193,AS-04064,Vehículos,2024-05-09,2026-04-29,1080.8209704531791,14716.158859541645,927.1741942450772,Bancaseguros,Guayaquil,Vigente,24
POL-002194,AS-03394,Salud,2021-02-12,2022-02-07,3663.832259263095,34133.62918809875,145.17301778331085,Digital,Loja,Vencida,12
POL-002195,AS-00672,Vehículos,2022-09-19,2023-09-14,1054.7001553428831,15763.311579012077,475.342382468871,Corredor,Quito,Vencida,12
POL-002196,AS-02705,Vehículos,2021-05-03,2022-04-28,2384.764357834122,26858.1000997155,880.2875408873585,Bancaseguros,Guayaquil,Vencida,12
POL-002197,AS-02790,Vida,2021-03-22,2023-03-12,2574.233712822096,35564.42050221097,42.355560371970114,Corredor,Guayaquil,Vencida,24
POL-002198,AS-05197,Vida,2023-09-09,2024-09-03,2079.158659440734,146527.06933325322,0.0,Digital,Quito,Vencida,12
POL-002199,AS-03314,Vehículos,2022-04-25,2023-04-20,1098.5181838593717,18415.581934807196,261.86077556956405,Agente,Machala,Vencida,12
POL-002200,AS-02281,Vida,2020-08-02,2021-01-29,588.9341327647614,162610.86326417257,0.0,Corredor,Manta,Vencida,6
POL-002201,AS-05859,Vida,2024-03-30,2025-03-25,530.1945286375744,130732.7840583775,49.15892404995106,Agente,Loja,Vencida,12
POL-002202,AS-00671,Vehículos,2024-07-10,2025-07-05,878.4145622596446,72497.27177623779,630.9495038097004,Digital,Guayaquil,Vigente,12
POL-002203,AS-02556,Vehículos,2021-05-30,2023-05-20,2106.4223917936392,61411.07902018505,879.6536179255257,Agente,Quito,Vencida,24
POL-002204,AS-00256,Vehículos,2024-12-16,2025-12-11,2014.3684279869965,30951.67405851999,476.2101457849758,Corredor,Esmeraldas,Vigente,12
POL-002205,AS-04463,Hogar,2022-12-09,2023-12-04,256.6405851678121,70831.08699246774,1669.1896884201092,Bancaseguros,Quito,Vencida,12
POL-002206,AS-05514,Salud,2022-10-23,2023-10-18,3066.3160674883675,61866.36330682679,42.180037576293586,Corredor,Quito,Vencida,12
POL-002207,AS-01678,Vida,2023-12-26,2024-12-20,2227.354987200452,44119.30899081581,3.4890351107609257,Digital,Ibarra,Vencida,12
POL-002208,AS-05159,Generales,2022-04-25,2023-04-20,3876.767273502927,385645.8799586684,3070.938077604015,Corredor,Guayaquil,Vencida,12
POL-002209,AS-01752,Salud,2021-01-18,2022-01-13,2901.8946201848257,15487.534688695832,782.1075466919814,Corredor,Riobamba,Vencida,12
POL-002210,AS-05474,Salud,2023-10-19,2024-10-13,3455.0175853267224,69819.18500100805,351.3468789038085,Agente,Cuenca,Vencida,12
POL-002211,AS-04535,Vida,2022-04-22,2024-04-11,2197.4709631710152,87813.98600021632,0.0,Digital,Loja,Vencida,24
POL-002212,AS-04839,Vehículos,2021-09-12,2022-09-07,822.171672809895,39182.2797951901,933.9028318949892,Bancaseguros,Quito,Vencida,12
POL-002213,AS-00109,Vida,2021-09-17,2022-09-12,2208.0770156770154,112203.48516460128,39.55768251821129,Agente,Riobamba,Vencida,12
POL-002214,AS-05773,Vida,2024-05-14,2025-05-09,1704.9784551251325,112264.20186035136,22.838538885022967,Bancaseguros,Machala,Vencida,12
POL-002215,AS-04382,Salud,2025-01-31,2026-01-26,3295.807332291624,10690.25986786475,94.21492252654517,Agente,Guayaquil,Vigente,12
POL-002216,AS-01822,Vehículos,2022-11-26,2023-11-21,1149.7744684201944,8155.080047128805,302.93443916351345,Corredor,Latacunga,Vencida,12
POL-002217,AS-04983,Salud,2021-07-17,2023-07-07,2186.0791898158795,45964.88772793449,56.518294468205745,Digital,Ambato,Vencida,24
POL-002218,AS-01689,Vehículos,2024-12-27,2025-06-25,2310.3252630311745,20780.89588557941,893.5554010808307,Agente,Cuenca,Vigente,6
POL-002219,AS-05249,Salud,2022-06-22,2022-12-19,3499.9329397503016,83631.91715735717,284.92036676049656,Corredor,Quito,Vencida,6
POL-002220,AS-00680,Vida,2023-07-28,2024-07-22,1189.3858414809813,178695.03586957694,20.370901732598767,Corredor,Guayaquil,Vencida,12
POL-002221,AS-04254,Vida,2024-03-22,2024-09-18,2265.3413760768603,206883.90136893856,31.971402109627494,Digital,Guayaquil,Vencida,6
POL-002222,AS-03278,Vida,2020-10-02,2021-03-31,2438.9032201739265,188691.72295612792,44.64202771596482,Bancaseguros,Tulcán,Vencida,6
POL-002223,AS-00589,Salud,2025-03-23,2025-09-19,3806.5488546742527,13272.072016098577,443.7926755039258,Agente,Cuenca,Vigente,6
POL-002224,AS-01453,Vehículos,2021-09-15,2022-03-14,1154.0175882297697,33246.39901243971,1340.3963602106562,Agente,Quito,Vencida,6
POL-002225,AS-00075,Vida,2023-10-03,2025-09-22,390.9987683876773,104305.46374849508,20.79613295287954,Digital,Guayaquil,Vigente,24
POL-002226,AS-02844,Vehículos,2023-10-30,2025-10-19,2131.4268001942364,41322.953392105046,825.0923142088877,Digital,Santo Domingo,Vigente,24
POL-002227,AS-01802,Vida,2023-09-08,2024-09-02,1970.9247704603224,86275.70315084294,0.0,Agente,Guayaquil,Vencida,12
POL-002228,AS-03631,Salud,2022-10-05,2023-09-30,3170.5697745334946,57665.60424020606,522.7230111837416,Agente,Manta,Vencida,12
POL-002229,AS-01779,Salud,2022-05-15,2023-05-10,3611.2967021465815,68327.11232118569,481.570474336434,Corredor,Quito,Vencida,12
POL-002230,AS-01796,Vehículos,2024-04-28,2025-04-23,1153.995245766967,66613.4903761672,976.3399708222211,Agente,Quito,Vencida,12
POL-002231,AS-04478,Vehículos,2024-11-05,2025-10-31,571.6770110469812,73125.97306680329,1167.4791619171738,Corredor,Quito,Vigente,12
POL-002232,AS-00291,Vida,2020-09-04,2021-08-30,2774.4778002698727,85248.51610201993,45.52460659718479,Corredor,Quito,Vencida,12
POL-002233,AS-05425,Vehículos,2022-02-17,2023-02-12,1001.3804339642845,15026.003693064738,236.6277773759821,Digital,Machala,Vencida,12
POL-002234,AS-05125,Vehículos,2022-10-02,2024-09-21,1431.8219270869974,25921.11364772871,371.14799049311364,Agente,Ambato,Vencida,24
POL-002235,AS-04044,Vehículos,2024-12-01,2025-11-26,481.42614165603857,52993.01184468116,1272.1764599377054,Agente,Quito,Vigente,12
POL-002236,AS-03601,Vehículos,2024-07-24,2025-07-19,1304.6180821590349,18357.240244663066,467.3985203170316,Corredor,Quito,Vigente,12
POL-002237,AS-05367,Vehículos,2020-10-14,2021-10-09,1857.0143194626696,82454.12848563555,1272.9678953967257,Corredor,Guayaquil,Vencida,12
POL-002238,AS-01131,Vehículos,2022-03-26,2023-03-21,1011.8695834960047,26873.758712845804,920.1102022959261,Bancaseguros,Quito,Vencida,12
POL-002239,AS-00477,Vehículos,2020-08-06,2021-08-01,1539.5661041209958,13820.785279681257,1312.4667835418268,Digital,Quito,Vencida,12
POL-002240,AS-01440,Vehículos,2025-01-21,2027-01-11,454.4887596585673,35827.99583027868,1383.9660371994128,Corredor,Quito,Vigente,24
POL-002241,AS-04777,Vehículos,2024-02-25,2025-02-19,2131.2449179246682,27192.41381767482,1333.6119409492796,Bancaseguros,Guayaquil,Vencida,12
POL-002242,AS-00208,Salud,2021-04-17,2022-04-12,3716.1349519841683,34517.440626046264,106.03605435996515,Bancaseguros,Riobamba,Vencida,12
POL-002243,AS-03539,Salud,2024-06-07,2025-06-02,3232.822315744566,73466.81131074636,264.6435499348846,Bancaseguros,Guayaquil,Vigente,12
POL-002244,AS-05972,Vehículos,2020-11-17,2022-11-07,1842.9674588020812,5553.117014064709,248.79868673645728,Agente,Latacunga,Vencida,24
POL-002245,AS-05144,Hogar,2025-01-02,2025-12-28,344.69726311416224,78972.09718032465,1921.9768234510407,Corredor,Quito,Vigente,12
POL-002246,AS-03154,Vida,2020-10-04,2021-09-29,2119.0393245268215,75500.91825980913,24.344297515028593,Digital,Quito,Vencida,12
POL-002247,AS-00383,Vida,2020-10-02,2021-09-27,2522.9936595852155,95336.39226144577,0.0,Agente,Guayaquil,Vencida,12
POL-002248,AS-04996,Vehículos,2020-10-17,2021-10-12,1163.5041896871332,29083.942363430124,180.7102882497259,Agente,Quito,Vencida,12
POL-002249,AS-03635,Vehículos,2024-11-06,2026-10-27,2208.8734546691426,49202.05118212265,537.3004375126797,Digital,Cuenca,Vigente,24
POL-002250,AS-00696,Salud,2020-11-11,2021-11-06,2646.0238546054225,52158.86251992715,489.973466001933,Agente,Ibarra,Vencida,12
