id_asegurado,segmento,ciudad,antiguedad_anios,n_polizas,reclamos_12m,total_siniestros_hist,mora_actual,score_cliente,perfil_riesgo
AS-01303,Particular,Loja,16.9,3,0,3,0,51.42520121652296,medio
AS-01304,Empresa mediana,Quito,19.0,3,0,2,0,90.62127420253579,bajo
AS-01305,Empresa mediana,Guayaquil,0.9,2,0,0,0,90.68254921785201,bajo
AS-01306,Particular,Guayaquil,16.4,3,0,0,0,78.00766009104481,bajo
AS-01307,Particular,Manta,7.2,1,1,4,0,45.240905786845644,medio
AS-01308,Particular,Ambato,8.7,3,0,4,0,57.85440501677898,medio
AS-01309,Empresa pequeña,Guayaquil,0.9,3,1,1,0,100.0,bajo
AS-01310,Particular,Guayaquil,12.8,3,0,2,0,69.97349116439976,medio
AS-01311,Empresa pequeña,Quito,18.3,1,1,4,0,68.77486520627428,medio
AS-01312,Particular,Quito,16.0,3,0,3,0,71.18883149600143,medio
AS-01313,Empresa pequeña,Guayaquil,13.5,4,2,4,0,54.851037745086565,medio
AS-01314,Particular,Ambato,5.6,4,0,1,1,51.989051531759316,medio
AS-01315,Particular,Quito,12.3,4,0,4,0,49.551763099216906,medio
AS-01316,Particular,Guayaquil,6.5,2,0,2,0,78.4408188382492,bajo
AS-01317,Empresa pequeña,Guayaquil,0.7,1,0,3,0,44.67443168462314,medio
AS-01318,Empresa pequeña,Guayaquil,15.0,2,0,0,0,87.17387647822666,bajo
AS-01319,Empresa pequeña,Guayaquil,15.3,2,0,1,0,73.95243898920359,bajo
AS-01320,Particular,Santo Domingo,2.0,2,0,1,0,47.465143485072765,medio
AS-01321,Empresa pequeña,Portoviejo,11.0,4,4,7,0,23.683249624485534,alto
AS-01322,Empresa pequeña,Ambato,13.8,3,0,3,0,49.14846377178365,medio
AS-01323,Particular,Santo Domingo,9.0,1,0,1,0,94.54750610970454,bajo
AS-01324,Empresa pequeña,Quito,11.6,4,3,5,0,60.93250821913101,medio
AS-01325,Particular,Cuenca,1.7,4,3,5,0,47.5223720740506,medio
AS-01326,Empresa pequeña,Latacunga,0.6,4,1,2,1,54.822667168230645,medio
AS-01327,Particular,Quito,9.5,2,0,0,0,61.20332303090623,medio
AS-01328,Empresa pequeña,Loja,8.9,1,1,0,1,84.27956222139193,bajo
AS-01329,Empresa mediana,Machala,18.2,2,0,1,1,34.15152628579447,medio
AS-01330,Empresa pequeña,Cuenca,9.5,2,0,2,0,80.79964364998102,bajo
AS-01331,Particular,Manta,19.8,1,2,3,1,49.35375416171849,medio
AS-01332,Empresa mediana,Quito,8.0,4,1,2,0,50.29380925848659,medio
AS-01333,Empresa pequeña,Riobamba,14.5,2,1,1,0,96.33278564534896,bajo
AS-01334,Particular,Ambato,1.6,3,0,2,0,85.25363068424976,bajo
AS-01335,Empresa pequeña,Guayaquil,5.2,2,0,1,0,75.14333728601056,bajo
AS-01336,Particular,Cuenca,14.3,3,3,4,0,56.714570144409805,medio
AS-01337,Empresa pequeña,Quito,16.1,2,0,1,0,48.0329866822953,medio
AS-01338,Particular,Guayaquil,11.7,2,0,1,0,94.58765156755935,bajo
AS-01339,Particular,Quito,6.9,2,1,3,0,53.25911590729386,medio
AS-01340,Empresa mediana,Quito,10.6,1,0,0,0,90.95208111187743,bajo
AS-01341,Particular,Quito,5.6,3,0,0,0,81.50286990524933,bajo
AS-01342,Empresa pequeña,Quito,15.0,2,1,0,0,41.01523010076707,medio
AS-01343,Empresa grande,Guayaquil,19.2,3,0,0,0,96.08469084873175,bajo
AS-01344,Empresa pequeña,Guayaquil,14.8,3,0,1,0,82.8532313739317,bajo
AS-01345,Particular,Manta,11.1,1,0,0,0,100.0,bajo
AS-01346,Particular,Quito,11.8,3,0,0,0,88.97551015775049,bajo
AS-01347,Particular,Quito,2.4,1,0,4,0,44.330394325490225,medio
AS-01348,Particular,Manta,17.2,1,0,1,0,93.97159955619637,bajo
AS-01349,Empresa mediana,Guayaquil,0.1,4,0,4,0,38.2656065079229,medio
AS-01350,Particular,Ambato,5.4,3,0,0,0,85.67617299053659,bajo
AS-01351,Empresa pequeña,Ibarra,3.7,1,0,0,1,78.2494348697032,bajo
AS-01352,Particular,Ambato,2.0,4,0,2,0,54.890097812099896,medio
AS-01353,Empresa pequeña,Quito,10.1,3,1,5,0,62.607313641023936,medio
AS-01354,Particular,Guayaquil,3.9,4,2,2,1,61.49577580151324,medio
AS-01355,Particular,Cuenca,11.9,2,1,1,0,95.11744799636641,bajo
AS-01356,Empresa mediana,Guayaquil,6.2,3,2,4,0,35.94478853927545,medio
AS-01357,Particular,Riobamba,8.1,2,0,0,0,96.46877775873759,bajo
AS-01358,Particular,Quito,14.4,3,1,3,0,54.35902002701273,medio
AS-01359,Particular,Quito,4.4,3,0,0,0,64.80544215612936,bajo
AS-01360,Particular,Ibarra,9.5,1,1,2,0,99.71679959889578,bajo
AS-01361,Particular,Manta,7.6,1,0,0,0,86.02345075413501,bajo
AS-01362,Empresa mediana,Quito,15.0,2,2,0,0,97.59645749800545,bajo
AS-01363,Empresa pequeña,Cuenca,8.8,2,0,1,0,78.39790184207077,bajo
AS-01364,Empresa mediana,Quito,15.4,3,2,1,0,57.53465529559222,medio
AS-01365,Particular,Guayaquil,6.7,3,2,0,0,94.08285750832245,bajo
AS-01366,Particular,Guayaquil,16.1,1,2,3,0,67.90735213486515,medio
AS-01367,Particular,Quito,10.1,2,1,1,0,87.06347730245034,bajo
AS-01368,Particular,Quito,11.2,1,0,0,0,90.73366020463402,bajo
AS-01369,Empresa pequeña,Ambato,3.9,1,0,0,0,76.08358874404244,bajo
AS-01370,Empresa mediana,Quito,6.7,3,3,8,0,16.175986429865496,alto
AS-01371,Empresa mediana,Guayaquil,12.5,2,0,0,0,81.93526970038289,bajo
AS-01372,Empresa mediana,Riobamba,10.7,3,0,0,0,95.75854240071172,bajo
AS-01373,Empresa mediana,Manta,3.9,2,0,5,0,33.94049428534321,medio
AS-01374,Empresa mediana,Quito,7.0,1,0,0,0,68.8321930106163,bajo
AS-01375,Particular,Babahoyo,4.7,1,1,0,0,100.0,bajo
AS-01376,Particular,Quito,17.4,3,3,6,0,14.553381614240669,alto
AS-01377,Empresa pequeña,Quito,19.4,3,1,0,0,70.35463630670041,bajo
AS-01378,Particular,Manta,15.0,2,0,1,0,77.89952343698039,bajo
AS-01379,Particular,Quito,9.2,1,0,0,0,95.77192230131567,bajo
AS-01380,Particular,Santo Domingo,8.7,4,2,9,1,34.53004856773468,alto
AS-01381,Empresa mediana,Portoviejo,14.6,2,0,0,0,78.68962935669634,bajo
AS-01382,Particular,Loja,15.3,1,0,1,0,89.76044295927149,bajo
AS-01383,Particular,Quito,3.5,3,1,0,0,100.0,bajo
AS-01384,Particular,Riobamba,0.7,3,2,7,1,32.471425384983306,alto
AS-01385,Empresa pequeña,Quito,0.7,2,0,0,0,100.0,bajo
AS-01386,Particular,Ibarra,3.5,1,0,1,1,44.196462902032465,medio
AS-01387,Particular,Babahoyo,17.1,3,0,0,0,100.0,bajo
AS-01388,Particular,Esmeraldas,2.7,3,0,0,1,97.90755598363425,bajo
AS-01389,Particular,Machala,4.0,2,1,1,1,44.26002074532884,medio
AS-01390,Empresa pequeña,Guayaquil,12.3,2,0,2,0,55.332910648269085,medio
AS-01391,Empresa pequeña,Manta,10.4,2,1,2,0,84.99986071469559,bajo
AS-01392,Particular,Machala,15.0,4,1,1,1,65.01142315123947,medio
AS-01393,Particular,Riobamba,3.3,2,0,0,0,100.0,bajo
AS-01394,Empresa pequeña,Manta,9.1,2,0,2,0,53.482676655413684,medio
AS-01395,Empresa pequeña,Guayaquil,19.9,1,0,2,0,82.77339224343945,bajo
AS-01396,Particular,Machala,15.3,2,0,1,0,90.22340152932453,bajo
AS-01397,Particular,Guayaquil,2.3,3,1,1,0,73.66436855235152,bajo
AS-01398,Particular,Quito,17.4,6,2,10,1,29.641929807446743,alto
AS-01399,Particular,Quito,0.4,3,1,4,1,62.302069539722126,medio
AS-01400,Particular,Guayaquil,4.7,2,0,5,0,41.51552860514302,medio
AS-01401,Particular,Loja,10.9,6,2,8,0,0.0,alto
AS-01402,Particular,Portoviejo,17.9,5,3,3,1,14.38326376263643,alto
AS-01403,Particular,Guayaquil,18.5,3,0,0,0,98.62852077331499,bajo
AS-01404,Particular,Riobamba,16.2,2,0,4,0,55.79476655332534,medio
AS-01405,Particular,Quito,19.3,3,0,4,0,66.08023842902908,medio
AS-01406,Empresa mediana,Guayaquil,13.5,2,0,0,0,75.51602455715269,bajo
AS-01407,Empresa pequeña,Quito,8.8,1,0,1,0,67.49094666629078,bajo
AS-01408,Particular,Babahoyo,7.7,2,0,1,0,95.00666825977743,bajo
AS-01409,Empresa pequeña,Ibarra,4.6,1,0,4,0,66.18660080578933,medio
AS-01410,Particular,Cuenca,14.1,4,1,3,0,63.84583491772476,medio
AS-01411,Empresa mediana,Esmeraldas,12.8,3,1,0,1,75.1409707092453,medio
AS-01412,Particular,Cuenca,11.8,2,1,4,0,45.7811500470033,medio
AS-01413,Empresa pequeña,Guayaquil,10.4,4,0,1,0,66.57943886040803,medio
AS-01414,Empresa pequeña,Riobamba,7.3,3,1,2,0,100.0,bajo
AS-01415,Empresa pequeña,Riobamba,17.1,3,2,1,0,78.78240884809928,bajo
AS-01416,Empresa pequeña,Esmeraldas,4.4,1,0,1,1,77.63920064040619,bajo
AS-01417,Empresa mediana,Santo Domingo,5.1,3,0,0,1,48.28506562448542,medio
AS-01418,Particular,Ambato,15.4,2,0,2,1,57.24296139431628,medio
AS-01419,Empresa pequeña,Riobamba,3.5,4,1,2,0,65.54234213206266,medio
AS-01420,Particular,Tulcán,1.9,2,0,1,0,78.13917878144811,bajo
AS-01421,Particular,Cuenca,6.8,4,1,2,1,70.49148039524816,medio
AS-01422,Particular,Guayaquil,10.2,3,0,1,0,91.462536686549,bajo
AS-01423,Empresa pequeña,Quito,14.3,3,0,1,0,89.67523635228558,bajo
AS-01424,Particular,Guayaquil,16.9,3,1,1,0,74.60395166330497,bajo
AS-01425,Empresa grande,Quito,16.5,1,0,1,0,72.97595402989484,bajo
AS-01426,Particular,Quito,17.5,4,1,2,0,30.568217053119987,medio
AS-01427,Empresa grande,Cuenca,8.8,2,0,4,1,67.0810356497016,medio
AS-01428,Empresa mediana,Ibarra,14.2,4,4,5,0,8.883958171391585,alto
AS-01429,Particular,Latacunga,2.8,3,0,1,0,72.79373188207114,bajo
AS-01430,Empresa pequeña,Quito,16.5,1,0,1,0,87.9159335005554,bajo
AS-01431,Empresa mediana,Guayaquil,16.7,2,0,0,0,84.63703348904549,bajo
AS-01432,Particular,Ambato,17.9,2,0,0,0,94.57868606269648,bajo
AS-01433,Empresa grande,Guayaquil,17.9,1,1,0,0,95.40236744179872,bajo
AS-01434,Empresa grande,Guayaquil,10.8,3,0,2,0,91.08461280715531,bajo
AS-01435,Empresa mediana,Cuenca,13.7,2,0,0,1,70.76439143106793,bajo
AS-01436,Empresa pequeña,Quito,1.4,4,1,5,0,48.6128997524415,medio
AS-01437,Empresa pequeña,Santo Domingo,0.7,5,3,7,0,2.456544369082265,alto
AS-01438,Empresa pequeña,Guayaquil,8.2,5,1,8,0,11.736727880099963,alto
AS-01439,Particular,Guayaquil,1.9,2,0,2,0,100.0,bajo
AS-01440,Particular,Quito,5.2,3,0,0,0,94.17438893024908,bajo
AS-01441,Particular,Cuenca,0.2,5,3,8,1,25.514406343337065,alto
AS-01442,Empresa mediana,Quito,12.5,3,4,4,1,9.667369287426624,alto
AS-01443,Empresa pequeña,Esmeraldas,14.2,1,0,2,0,84.30510779351854,bajo
AS-01444,Particular,Latacunga,18.8,2,1,2,0,84.01584026022077,bajo
AS-01445,Particular,Cuenca,12.1,6,4,12,1,38.198439758763215,alto
AS-01446,Empresa mediana,Latacunga,13.4,1,0,4,0,43.64321553104085,medio
AS-01447,Particular,Guayaquil,18.3,2,1,2,0,88.55691659125122,bajo
AS-01448,Particular,Ambato,6.5,3,0,1,0,88.63182009377547,bajo
AS-01449,Empresa pequeña,Quito,15.3,2,1,0,0,89.29141535716818,bajo
AS-01450,Particular,Guayaquil,9.7,2,0,1,1,93.2063578836803,bajo
AS-01451,Empresa pequeña,Quito,18.9,2,0,0,0,88.64416506299482,bajo
AS-01452,Empresa pequeña,Cuenca,1.0,3,0,4,0,64.11107472317619,medio
AS-01453,Empresa pequeña,Quito,7.5,3,0,0,0,84.90376589744284,bajo
AS-01454,Empresa mediana,Quito,4.2,2,1,4,0,54.30841557090197,medio
AS-01455,Particular,Tulcán,0.2,2,0,1,1,52.427548228157725,medio
AS-01456,Empresa grande,Guayaquil,16.8,1,0,3,0,49.19618620422091,medio
AS-01457,Empresa mediana,Manta,17.3,3,0,0,1,93.36670810552266,bajo
AS-01458,Particular,Santo Domingo,7.6,1,1,2,0,89.90579192441389,bajo
AS-01459,Empresa pequeña,Riobamba,2.7,3,0,1,0,79.94876377041373,bajo
AS-01460,Particular,Quito,14.8,3,0,0,0,81.86590675634979,bajo
AS-01461,Particular,Quito,2.5,1,1,0,0,84.20772008008113,bajo
AS-01462,Particular,Cuenca,2.3,1,0,0,0,86.77850881855318,bajo
AS-01463,Particular,Guayaquil,2.9,1,0,2,0,67.25488371356987,medio
AS-01464,Empresa pequeña,Quito,3.1,2,0,1,0,71.7473977289535,bajo
AS-01465,Particular,Latacunga,10.2,1,1,1,0,86.7973827509764,bajo
AS-01466,Particular,Santo Domingo,12.1,2,0,0,0,100.0,bajo
AS-01467,Particular,Cuenca,0.4,3,0,0,1,89.44952252175702,bajo
AS-01468,Empresa mediana,Quito,0.2,1,1,2,1,45.4733576491149,medio
AS-01469,Empresa pequeña,Cuenca,0.5,2,0,2,0,72.52058468982408,bajo
AS-01470,Particular,Quito,9.9,4,3,5,1,19.923013341100702,alto
AS-01471,Particular,Quito,5.8,2,3,2,0,53.48315743322826,medio
AS-01472,Particular,Santo Domingo,3.0,2,0,0,0,92.55108547840308,bajo
AS-01473,Particular,Quito,8.2,4,0,3,0,66.9299141666354,medio
AS-01474,Particular,Guayaquil,14.5,1,0,2,0,87.17344097364598,bajo
AS-01475,Empresa pequeña,Esmeraldas,11.0,4,0,3,0,47.4755084345888,medio
AS-01476,Particular,Guayaquil,16.7,4,0,2,0,59.2414021692193,medio
AS-01477,Empresa pequeña,Guayaquil,18.9,2,2,6,0,25.395259256961094,alto
AS-01478,Empresa grande,Riobamba,12.9,2,0,1,0,49.19766221953514,medio
AS-01479,Empresa pequeña,Manta,15.3,3,1,0,0,85.8625391109895,bajo
AS-01480,Particular,Machala,1.1,1,0,0,0,73.91270849838294,bajo
AS-01481,Empresa grande,Quito,12.5,2,0,3,0,87.91190678913885,bajo
AS-01482,Particular,Santo Domingo,3.3,1,0,0,0,95.43583423954117,bajo
AS-01483,Particular,Guayaquil,19.7,3,0,0,0,82.03481925616703,bajo
AS-01484,Empresa mediana,Quito,17.6,2,0,2,0,68.60181907192698,bajo
AS-01485,Empresa grande,Guayaquil,11.5,2,0,1,1,99.52342362875943,bajo
AS-01486,Particular,Quito,7.5,1,0,0,0,86.46295415936545,bajo
AS-01487,Particular,Portoviejo,4.0,4,3,8,1,23.60817133533484,alto
AS-01488,Empresa pequeña,Quito,17.8,4,3,5,0,38.49595594009612,medio
AS-01489,Particular,Tulcán,9.8,1,0,1,0,71.57171842714953,bajo
AS-01490,Empresa grande,Guayaquil,19.9,3,0,0,0,92.81292051713591,bajo
AS-01491,Empresa mediana,Quito,11.5,4,2,2,1,12.040709270537768,alto
AS-01492,Empresa pequeña,Guayaquil,7.4,3,0,1,0,94.99099642834126,bajo
AS-01493,Particular,Guayaquil,3.9,2,0,0,0,94.77876200671305,bajo
AS-01494,Empresa mediana,Machala,17.9,2,5,3,1,5.122756515985185,alto
AS-01495,Particular,Manta,4.8,1,0,1,0,78.11054976283938,bajo
AS-01496,Empresa mediana,Quito,12.6,4,0,5,0,69.33046444079561,medio
AS-01497,Particular,Quito,14.9,1,0,3,0,53.00751788318199,medio
AS-01498,Empresa pequeña,Quito,1.7,2,1,2,0,100.0,bajo
AS-01499,Empresa grande,Quito,5.8,1,0,2,0,47.42031262905731,medio
AS-01500,Particular,Manta,3.9,1,0,2,0,48.36263474600592,medio
AS-01501,Empresa pequeña,Guayaquil,16.7,2,0,1,0,82.49180538083318,bajo
AS-01502,Particular,Quito,0.2,3,0,0,0,69.14407141835734,bajo
AS-01503,Particular,Quito,15.1,5,2,3,1,23.809005582888464,alto
AS-01504,Empresa grande,Guayaquil,15.5,3,1,5,0,67.78312771294523,medio
AS-01505,Particular,Guayaquil,14.9,4,0,5,0,53.34907688737536,medio
AS-01506,Empresa grande,Manta,0.9,2,0,1,0,77.43385975336362,bajo
AS-01507,Particular,Guayaquil,2.9,4,1,3,0,47.481937237283574,medio
AS-01508,Particular,Quito,7.4,4,1,4,0,49.77652604285255,medio
AS-01509,Empresa mediana,Quito,9.5,2,0,0,0,82.24203443145923,bajo
AS-01510,Empresa mediana,Guayaquil,3.9,4,0,1,1,51.98765040527631,medio
AS-01511,Particular,Latacunga,14.1,3,0,0,0,92.59155442933248,bajo
AS-01512,Particular,Guayaquil,3.3,3,1,1,0,87.33170270360141,bajo
AS-01513,Particular,Ibarra,16.2,1,0,0,1,68.31588839698598,bajo
AS-01514,Particular,Latacunga,13.8,2,0,1,0,74.9673169146347,bajo
AS-01515,Empresa pequeña,Guayaquil,4.0,1,1,0,0,86.7865965707865,bajo
AS-01516,Empresa pequeña,Santo Domingo,5.1,4,2,3,0,64.89126245808359,medio
AS-01517,Empresa pequeña,Quito,9.9,3,0,3,0,53.16724871621066,medio
AS-01518,Empresa pequeña,Riobamba,9.5,1,0,0,0,97.85405842277389,bajo
AS-01519,Empresa pequeña,Latacunga,9.7,3,0,3,0,58.779065878353975,medio
AS-01520,Empresa grande,Quito,14.7,3,1,0,0,94.37046283167093,bajo
AS-01521,Empresa pequeña,Santo Domingo,0.3,2,0,1,0,77.00516847762677,bajo
AS-01522,Empresa pequeña,Guayaquil,18.2,1,0,0,0,77.61048851734309,bajo
AS-01523,Empresa pequeña,Guayaquil,5.6,3,0,1,0,86.46757950575083,bajo
AS-01524,Empresa grande,Machala,11.1,2,0,0,0,76.5028038163826,bajo
AS-01525,Empresa pequeña,Guayaquil,6.6,1,0,0,0,60.03896611964473,medio
AS-01526,Empresa mediana,Loja,2.7,1,0,0,0,78.54374309852092,bajo
AS-01527,Empresa mediana,Ibarra,19.4,2,0,0,0,81.52293152967304,bajo
AS-01528,Particular,Ambato,8.0,1,0,0,0,83.91621764136094,bajo
AS-01529,Particular,Guayaquil,4.9,6,1,10,1,24.755752891068628,alto
AS-01530,Particular,Quito,3.1,1,0,2,0,87.10191283355495,bajo
AS-01531,Particular,Guayaquil,0.6,3,0,2,0,71.90443123455603,bajo
AS-01532,Particular,Cuenca,7.1,1,0,0,0,88.15780317218574,bajo
AS-01533,Particular,Quito,12.6,3,0,0,0,86.91583857092391,bajo
AS-01534,Empresa mediana,Guayaquil,4.0,3,0,4,0,52.36198706850666,medio
AS-01535,Empresa pequeña,Cuenca,8.2,2,0,2,0,40.76981749065879,medio
AS-01536,Particular,Ibarra,16.7,3,0,1,0,71.12648466366602,bajo
AS-01537,Particular,Cuenca,17.7,3,0,1,0,42.96800053284858,medio
AS-01538,Empresa mediana,Latacunga,7.8,2,0,1,0,89.93649580169044,bajo
AS-01539,Particular,Riobamba,13.4,1,0,0,0,64.15041582144856,bajo
AS-01540,Empresa pequeña,Latacunga,18.6,3,0,0,0,53.53868893359176,medio
AS-01541,Particular,Quito,8.5,2,0,0,0,70.56242547474682,bajo
AS-01542,Empresa mediana,Guayaquil,18.6,1,0,0,0,100.0,bajo
AS-01543,Empresa mediana,Quito,2.3,3,3,6,1,35.40629607273935,alto
AS-01544,Particular,Cuenca,14.7,2,0,1,0,48.61451871706864,medio
AS-01545,Particular,Guayaquil,19.5,1,1,3,1,62.3889396981911,medio
AS-01546,Empresa pequeña,Guayaquil,13.5,1,0,2,0,72.4438712803751,bajo
AS-01547,Particular,Machala,11.2,3,0,0,0,90.50807280405854,bajo
AS-01548,Particular,Guayaquil,16.4,3,0,2,0,82.60895949909732,bajo
AS-01549,Particular,Ambato,8.2,3,0,2,0,84.23040139192345,bajo
AS-01550,Particular,Machala,13.5,4,0,2,0,63.63466611942154,medio
AS-01551,Particular,Guayaquil,15.1,3,0,2,0,84.69922961760024,bajo
AS-01552,Particular,Ambato,14.9,3,0,2,0,75.18163124911517,bajo
AS-01553,Particular,Machala,19.8,1,0,4,0,43.010087066217196,medio
AS-01554,Empresa pequeña,Quito,14.2,2,0,1,0,90.96559822980069,bajo
AS-01555,Particular,Ambato,7.9,3,0,0,0,91.36760554049236,bajo
AS-01556,Particular,Quito,13.9,2,1,0,1,69.93682753408089,medio
AS-01557,Particular,Loja,6.2,5,3,5,0,29.467923131166245,alto
AS-01558,Particular,Quito,3.8,3,0,0,0,94.48410524659828,bajo
AS-01559,Empresa mediana,Quito,12.0,3,0,5,0,59.8634428447976,medio
AS-01560,Empresa mediana,Manta,13.6,1,0,4,0,46.04438199478715,medio
AS-01561,Empresa mediana,Cuenca,2.1,3,0,2,0,98.39316352825782,bajo
AS-01562,Particular,Quito,9.8,1,0,2,0,68.76394160426088,bajo
AS-01563,Empresa mediana,Quito,7.7,3,0,2,1,28.878798698635293,medio
AS-01564,Empresa pequeña,Guayaquil,12.3,1,0,0,0,69.42022698180524,medio
AS-01565,Empresa mediana,Cuenca,9.3,3,0,1,0,89.78421948546216,bajo
AS-01566,Particular,Loja,9.9,2,0,0,0,77.29336221440893,bajo
AS-01567,Particular,Portoviejo,1.6,4,0,2,0,62.83495358612436,medio
AS-01568,Empresa pequeña,Quito,6.9,3,0,1,0,93.9796960885205,bajo
AS-01569,Empresa mediana,Quito,2.7,3,0,1,0,73.18727071556728,bajo
AS-01570,Particular,Esmeraldas,7.4,1,0,2,0,50.05473661326853,medio
AS-01571,Particular,Machala,13.3,2,0,0,0,100.0,bajo
AS-01572,Particular,Manta,13.3,2,0,0,0,80.42855288415376,bajo
AS-01573,Particular,Quito,8.3,1,0,4,0,45.36778966083315,medio
AS-01574,Particular,Riobamba,2.3,3,0,0,0,72.31709097688297,bajo
AS-01575,Particular,Cuenca,4.3,3,0,1,0,75.33214991216764,bajo
AS-01576,Empresa pequeña,Machala,1.5,2,1,3,0,61.92179258851258,medio
AS-01577,Particular,Cuenca,5.0,5,3,7,0,0.7243409204724536,alto
AS-01578,Particular,Quito,6.5,4,0,4,0,72.82369677228586,medio
AS-01579,Particular,Quito,18.2,4,0,1,1,62.127042116009754,medio
AS-01580,Particular,Cuenca,1.6,3,0,0,0,68.4487378149281,bajo
AS-01581,Empresa pequeña,Guayaquil,5.7,3,1,2,0,80.1028459861547,bajo
AS-01582,Empresa pequeña,Machala,9.5,5,3,10,1,32.54318674714358,alto
AS-01583,Empresa mediana,Ambato,11.5,4,0,3,0,63.220890905108014,medio
AS-01584,Particular,Guayaquil,5.4,3,2,3,0,46.90839924923986,medio
AS-01585,Empresa mediana,Guayaquil,6.2,2,0,1,0,80.04408250165287,bajo
AS-01586,Empresa pequeña,Manta,15.8,3,0,2,0,84.26552803631571,bajo
AS-01587,Empresa pequeña,Guayaquil,10.5,1,0,0,0,90.08220777638613,bajo
AS-01588,Empresa pequeña,Guayaquil,17.8,4,0,5,0,58.96486080458339,medio
AS-01589,Particular,Guayaquil,1.5,1,2,0,0,95.3620488967564,bajo
AS-01590,Particular,Guayaquil,10.0,3,1,4,0,48.13071941523188,medio
AS-01591,Empresa pequeña,Quito,8.8,2,0,0,0,75.43930494007196,bajo
AS-01592,Particular,Quito,10.8,1,1,0,1,75.99324758252696,bajo
AS-01593,Particular,Quito,2.3,3,0,4,0,48.582799020788336,medio
AS-01594,Empresa pequeña,Cuenca,16.8,1,0,0,0,97.41967420543098,bajo
AS-01595,Empresa mediana,Quito,12.4,2,0,3,0,56.58533782229081,medio
AS-01596,Empresa mediana,Quito,8.2,1,0,0,0,70.15134647645031,bajo
AS-01597,Particular,Ambato,8.8,3,0,0,0,80.09577130502599,bajo
AS-01598,Particular,Quito,17.8,3,0,0,0,100.0,bajo
AS-01599,Empresa mediana,Riobamba,10.5,2,0,1,0,81.70396853837704,bajo
AS-01600,Empresa pequeña,Loja,12.1,3,0,0,0,78.45998529385432,bajo
AS-01601,Particular,Quito,5.9,1,0,1,0,97.8855177944758,bajo
AS-01602,Empresa mediana,Loja,9.1,1,0,1,0,88.27438209574093,bajo
AS-01603,Particular,Guayaquil,8.8,2,0,1,0,96.67017910437733,bajo
AS-01604,Particular,Manta,10.4,3,0,1,0,95.40403996674874,bajo
AS-01605,Particular,Loja,3.3,3,0,1,0,69.98628238908984,bajo
AS-01606,Particular,Machala,5.6,1,0,0,0,80.83335695870643,bajo
AS-01607,Empresa mediana,Manta,15.7,2,0,2,0,52.91335157997398,medio
AS-01608,Particular,Quito,14.3,1,1,5,0,70.8233922923478,medio
AS-01609,Particular,Riobamba,14.5,1,0,0,0,95.21539636558013,bajo
AS-01610,Empresa mediana,Cuenca,0.5,1,0,1,0,52.338232489368565,medio
AS-01611,Particular,Guayaquil,15.7,4,0,2,0,41.740943655422285,medio
AS-01612,Particular,Quito,19.7,2,0,3,0,55.384045956516715,medio
AS-01613,Empresa pequeña,Machala,9.4,3,1,3,0,68.71554888573579,medio
AS-01614,Empresa pequeña,Guayaquil,10.1,2,0,0,0,71.810814014936,bajo
AS-01615,Empresa mediana,Esmeraldas,7.7,2,0,1,0,75.09760043204687,bajo
AS-01616,Particular,Ibarra,9.1,2,0,1,0,63.065537839224305,medio
AS-01617,Empresa mediana,Guayaquil,8.0,5,3,3,0,6.593764541828431,alto
AS-01618,Particular,Ambato,2.1,2,0,1,0,77.84104474952407,bajo
AS-01619,Empresa mediana,Guayaquil,16.4,3,0,0,1,93.96821201897228,bajo
AS-01620,Particular,Guayaquil,10.2,1,2,0,0,97.04222854598378,bajo
AS-01621,Particular,Ambato,7.5,2,0,2,0,84.36635205268882,bajo
AS-01622,Particular,Santo Domingo,11.8,2,0,2,0,78.20861010841317,bajo
AS-01623,Empresa pequeña,Cuenca,1.4,2,2,4,0,63.79614467287602,medio
AS-01624,Empresa pequeña,Quito,15.3,2,0,1,0,48.05927957230503,medio
AS-01625,Particular,Quito,8.4,1,1,1,0,83.86648888108773,bajo
AS-01626,Empresa pequeña,Quito,19.8,3,5,4,0,24.200240328573244,alto
AS-01627,Particular,Quito,13.5,2,2,11,1,32.86339052170624,alto
AS-01628,Empresa pequeña,Guayaquil,19.1,3,0,1,0,100.0,bajo
AS-01629,Empresa pequeña,Quito,13.7,3,0,0,0,94.53927755263702,bajo
AS-01630,Particular,Cuenca,6.6,3,0,0,1,100.0,bajo
AS-01631,Empresa grande,Machala,2.2,1,0,0,0,79.02366408647237,bajo
AS-01632,Particular,Quito,10.9,2,0,0,0,82.76821672504563,bajo
AS-01633,Particular,Cuenca,18.6,1,1,1,1,68.4822508384127,bajo
AS-01634,Empresa mediana,Cuenca,0.7,2,0,0,0,100.0,bajo
AS-01635,Empresa mediana,Quito,8.7,1,0,0,0,73.2261233394673,bajo
AS-01636,Empresa pequeña,Machala,2.1,1,0,1,0,84.18175768379002,bajo
AS-01637,Empresa mediana,Riobamba,14.0,3,5,4,0,2.1243871032532358,alto
AS-01638,Particular,Ambato,18.4,3,0,2,0,46.917995327967304,medio
AS-01639,Particular,Manta,19.8,3,0,1,1,100.0,bajo
AS-01640,Empresa mediana,Guayaquil,5.9,3,0,1,0,68.86233542872864,bajo
AS-01641,Empresa pequeña,Ambato,14.0,1,0,0,0,78.6210972833638,bajo
AS-01642,Empresa mediana,Loja,16.2,3,3,3,0,66.06110277707714,medio
